,0,1,2,id,status_group
71,0.411650187033,0.456313684656,0.132036128311,8869,functional needs repair
72,0.698236994107,0.0566907267913,0.245072279101,20691,functional
73,0.179684787744,0.0170991603168,0.803216051939,19693,non functional
74,0.416685860192,0.0894066766825,0.493907463125,14321,non functional
75,0.515957370553,0.189631661481,0.294410967966,63059,functional
76,0.70439964219,0.0330254289742,0.262574928836,67403,functional
77,0.924309907482,0.0035142021721,0.0721758903463,28912,functional
78,0.800570104525,0.0285128180841,0.170917077391,12549,functional
79,0.192536477068,0.0945935240697,0.712869998863,24328,non functional
80,0.508859523792,0.0413873822428,0.449753093965,13750,functional
81,0.491227209296,0.0787931409148,0.429979649789,1574,functional
82,0.481560719057,0.0856243762651,0.432814904677,44149,functional
83,0.836742059746,0.0870741893641,0.0761837508896,53917,functional
84,0.705095761706,0.0491636118182,0.245740626476,22705,functional
85,0.629141943152,0.272417473426,0.0984405834215,66465,functional
86,0.493318726691,0.163943392323,0.342737880986,15644,functional
87,0.232973614906,0.0483123817789,0.718714003315,20773,non functional
88,0.601643451251,0.0446105684907,0.353745980258,33092,functional
89,0.880354661087,0.0233278754777,0.0963174634357,54392,functional
90,0.682912899376,0.0661585428675,0.250928557757,37850,functional
91,0.445322060001,0.0337346086662,0.520943331333,5576,non functional
92,0.650108307937,0.177805658901,0.172086033162,60840,functional
93,0.210760178371,0.0792093835634,0.710030438066,9971,non functional
94,0.678320896328,0.087933515712,0.23374558796,57508,functional
95,0.557650760586,0.0526956928606,0.389653546554,25872,functional
96,0.749079059412,0.0505393778564,0.200381562731,43978,functional
97,0.81973830393,0.0399279042509,0.140333791819,38181,functional
98,0.403471882117,0.0105831507931,0.58594496709,24325,non functional
99,0.30033087875,0.149217081958,0.550452039292,2724,non functional
100,0.181980666163,0.0612636122664,0.75675572157,34794,non functional
101,0.377704677882,0.0200727628495,0.602222559268,56525,non functional
102,0.159634477863,0.0198870859189,0.820478436218,63155,non functional
103,0.810323608658,0.0925804168226,0.0970959745191,67247,functional
104,0.59337236608,0.0854316518962,0.321195982023,23387,functional
105,0.425480798036,0.030430051115,0.544089150849,17873,non functional
106,0.693415983272,0.0377970857917,0.268786930936,18197,functional
107,0.792662943106,0.117799300911,0.0895377559833,24834,functional
108,0.713102318965,0.0259238189829,0.260973862052,4091,functional
109,0.688738906956,0.0187650503865,0.292496042657,33261,functional
110,0.846381418068,0.0223796946372,0.131238887295,44384,functional
111,0.0289831620134,0.00363743086978,0.967379407117,62096,non functional
112,0.832969514971,0.031034243371,0.135996241658,64554,functional
113,0.864209410438,0.0456149749116,0.0901756146502,68314,functional
114,0.52152963397,0.0620392678357,0.416431098194,53,functional
115,0.515814551107,0.125783858783,0.35840159011,23426,functional
116,0.143307576376,0.0348864745935,0.82180594903,38259,non functional
117,0.521605360844,0.0581587945422,0.420235844613,16631,functional
118,0.837494062278,0.0435945917396,0.118911345983,43162,functional
119,0.42372739741,0.139730381395,0.436542221195,44492,non functional
120,0.292764717344,0.0831165202273,0.624118762429,38884,non functional
121,0.742204530568,0.172687455559,0.085108013873,13690,functional
122,0.44106449387,0.210209268946,0.348726237184,60335,functional
123,0.566390868941,0.050500410752,0.383108720307,31856,functional
124,0.672291054912,0.0288347866444,0.298874158444,67891,functional
125,0.541385819753,0.0556868170787,0.402927363168,25564,functional
126,0.852780873822,0.0232802669467,0.123938859232,55293,functional
127,0.706296838533,0.0398974858819,0.253805675585,31866,functional
128,0.539496063818,0.0676986959635,0.392805240219,71178,functional
129,0.777319538724,0.0546575695909,0.168022891685,60279,functional
130,0.836537673902,0.0522574196529,0.111204906445,28615,functional
131,0.830497403565,0.0485096536676,0.120992942768,8744,functional
132,0.431804961739,0.0384996943287,0.529695343932,48308,non functional
133,0.166960253575,0.0367542782725,0.796285468152,49626,non functional
134,0.798717490753,0.0322803140265,0.16900219522,38098,functional
135,0.261661290033,0.658738120659,0.0796005893084,30309,functional needs repair
136,0.735085889824,0.0469705453817,0.217943564794,8015,functional
137,0.2406861866,0.515758419439,0.243555393961,3496,functional needs repair
138,0.599683040523,0.0586981904319,0.341618769045,56971,functional
139,0.754313983874,0.0859004111285,0.159785604998,68616,functional
140,0.750445249792,0.033250404574,0.216304345634,8646,functional
141,0.419306201066,0.106191933153,0.474501865781,74104,non functional
142,0.368398455744,0.106965963974,0.524635580281,37501,non functional
143,0.492747950125,0.0532490763536,0.454002973521,33001,functional
144,0.527855637421,0.028180192434,0.443964170145,69202,functional
145,0.670440639536,0.0269119508974,0.302647409566,68409,functional
146,0.104211561787,0.0117170146331,0.88407142358,51847,non functional
147,0.495551992502,0.0496288745049,0.454819132993,55647,functional
148,0.398528568379,0.107576679925,0.493894751697,17923,non functional
149,0.168853258781,0.0185448384948,0.812601902724,71743,non functional
150,0.616862223425,0.24982730534,0.133310471235,51539,functional
151,0.588057746649,0.148484661688,0.263457591663,73819,functional
152,0.551228816463,0.105254662749,0.343516520788,66881,functional
153,0.660158529938,0.03379332684,0.306048143222,58768,functional
154,0.453086884093,0.100116555832,0.446796560075,2648,functional
155,0.803693350672,0.0782465660844,0.118060083243,68933,functional
156,0.734298782639,0.039521849779,0.226179367582,12427,functional
157,0.0581842081379,0.0079072039072,0.933908587955,16633,non functional
158,0.602111524096,0.0150388044962,0.382849671408,24123,functional
159,0.0977116426487,0.0184356886148,0.883852668736,58551,non functional
160,0.75618518044,0.0492049138254,0.194609905735,17132,functional
161,0.218990122604,0.0318297176594,0.749180159736,3027,non functional
162,0.0334260124808,0.00284070960261,0.963733277917,2651,non functional
163,0.0872805544816,0.0502693024726,0.862450143046,25998,non functional
164,0.803154504104,0.0341692305544,0.162676265341,63400,functional
165,0.22741358616,0.0320204305498,0.74056598329,50028,non functional
166,0.449860000309,0.0262307429842,0.523909256707,67897,non functional
167,0.551547640895,0.0169816189057,0.431470740199,21425,functional
168,0.880296585896,0.0226340040734,0.0970694100302,71756,functional
169,0.847359163893,0.0403637139778,0.11227712213,16862,functional
170,0.102147309854,0.0153661396137,0.882486550532,15420,non functional
171,0.628553241269,0.110424601059,0.261022157672,47784,functional
172,0.813529423921,0.0303902874186,0.15608028866,712,functional
173,0.106542764055,0.0143830266483,0.879074209296,54368,non functional
174,0.763298741266,0.0712940248348,0.1654072339,2866,functional
175,0.512033743372,0.185225227353,0.302741029275,51130,functional
176,0.569136520832,0.0367848472133,0.394078631955,27993,functional
177,0.252492239341,0.0607254857973,0.686782274861,21621,non functional
178,0.633361491656,0.0332739364694,0.333364571875,66038,functional
179,0.805338276347,0.00446312070283,0.190198602951,42182,functional
180,0.0965428541273,0.00981047782627,0.893646668046,17694,non functional
181,0.761957990273,0.0706910360537,0.167350973674,57759,functional
182,0.815344240288,0.0860747272679,0.0985810324436,47978,functional
183,0.691047088988,0.0360178958211,0.272935015191,52359,functional
184,0.260293821052,0.0178799298311,0.721826249117,69656,non functional
185,0.403928680985,0.0360026439591,0.560068675056,24086,non functional
186,0.536943080406,0.0371187096701,0.425938209924,43579,functional
187,0.18912582878,0.100311898679,0.71056227254,43284,non functional
188,0.162925267944,0.0175858786974,0.819488853358,2877,non functional
189,0.722943684259,0.0470017543314,0.230054561409,21171,functional
190,0.546743958166,0.258929423834,0.194326618001,40982,functional
191,0.779047712345,0.0415179542765,0.179434333379,48396,functional
192,0.275228373871,0.510250067569,0.214521558561,13323,functional needs repair
193,0.877467692868,0.0385700460358,0.0839622610963,28467,functional
194,0.839450164971,0.0233648686023,0.137184966427,2768,functional
195,0.517318147786,0.0663823131917,0.416299539023,73593,functional
196,0.692177770427,0.0604254963561,0.247396733217,65164,functional
197,0.153514005052,0.0277951598132,0.818690835135,69976,non functional
198,0.434745022268,0.30244112359,0.262813854142,52145,functional
199,0.483959224986,0.0522718114557,0.463768963559,49259,functional
200,0.784226280033,0.0578927743959,0.157880945571,23542,functional
201,0.477731319901,0.124148326321,0.398120353778,69848,functional
202,0.712924879764,0.0457951222324,0.241279998003,9305,functional
203,0.613205879303,0.0968874945574,0.28990662614,14359,functional
204,0.0693307189378,0.0360784253586,0.894590855704,28925,non functional
205,0.415226637502,0.0431659522538,0.541607410244,21243,non functional
206,0.296285573375,0.0430363756213,0.660678051003,10616,non functional
207,0.615720851336,0.0323705736386,0.351908575025,73667,functional
208,0.779583396605,0.0282051331366,0.192211470258,20566,functional
209,0.90984578519,0.0252743548012,0.0648798600089,63711,functional
210,0.696526255764,0.0275759310338,0.275897813202,72840,functional
211,0.339431352772,0.0226274705111,0.637941176717,31651,non functional
212,0.572722188771,0.303736084821,0.123541726408,3782,functional
213,0.541771388215,0.0326537331691,0.425574878616,6799,functional
214,0.580302546462,0.16076922002,0.258928233518,21402,functional
215,0.830312099961,0.0353082680649,0.134379631974,35390,functional
216,0.091634096854,0.00398057939356,0.904385323752,12636,non functional
217,0.513249963209,0.0947169692432,0.392033067548,36887,functional
218,0.243649045758,0.038856415437,0.717494538805,20086,non functional
219,0.808527703111,0.0224346954387,0.16903760145,5634,functional
220,0.637312157837,0.134350474835,0.228337367328,48029,functional
221,0.402325171168,0.017003479149,0.580671349683,29927,non functional
222,0.642063218936,0.117307052691,0.240629728373,2930,functional
223,0.583439970656,0.0508039697485,0.365756059595,41800,functional
224,0.491278780636,0.0330614818532,0.475659737511,68349,functional
225,0.114276070349,0.00956234113287,0.876161588518,61678,non functional
226,0.744164974233,0.0724414440651,0.183393581702,30270,functional
227,0.706514893855,0.042734141787,0.250750964358,4678,functional
228,0.136693945515,0.0188210368482,0.844485017637,9392,non functional
229,0.74854555233,0.0271504549372,0.224303992732,20735,functional
230,0.195556247607,0.062716574318,0.741727178075,49300,non functional
231,0.48788006975,0.0566944388343,0.455425491416,70339,functional
232,0.461042399671,0.0717109134759,0.467246686853,25572,non functional
233,0.425251695475,0.21654715704,0.358201147485,61445,functional
234,0.466393454621,0.0285620981358,0.505044447243,32190,non functional
235,0.871519481897,0.0823904887283,0.0460900293745,39189,functional
236,0.0725944453723,0.360087678034,0.567317876594,14853,non functional
237,0.766822683125,0.0216799701846,0.211497346691,52207,functional
238,0.752502143255,0.0320363117521,0.215461544993,48035,functional
239,0.834516200415,0.027712086443,0.137771713142,73122,functional
240,0.678833942096,0.0129371264614,0.308228931443,16352,functional
241,0.4604990285,0.0369630098574,0.502537961643,42721,non functional
242,0.781327349626,0.0188806491152,0.199792001259,15116,functional
243,0.483231181721,0.0366268132251,0.480142005054,7837,functional
244,0.697485194496,0.084531213242,0.217983592262,56907,functional
245,0.509690742539,0.0810733401617,0.409235917299,46382,functional
246,0.429870965687,0.0450276355825,0.52510139873,64521,non functional
247,0.682947322206,0.109914982546,0.207137695248,67362,functional
248,0.669913347274,0.0305306039935,0.299556048733,61861,functional
249,0.355416803163,0.0307045045075,0.61387869233,72139,non functional
250,0.47789973944,0.454961840129,0.0671384204312,3398,functional
251,0.656501321764,0.0891040064476,0.254394671788,62911,functional
252,0.348354168084,0.0811317199398,0.570514111976,48152,non functional
253,0.72795519597,0.095365482944,0.176679321086,48001,functional
254,0.731007432904,0.10091718024,0.168075386856,64118,functional
255,0.76006649622,0.0484520331921,0.191481470587,65793,functional
256,0.59320161121,0.0429681893012,0.363830199489,61557,functional
257,0.729294710226,0.0694002411668,0.201305048607,32352,functional
258,0.766014250907,0.0979551214128,0.13603062768,1830,functional
259,0.778381172323,0.0546798349167,0.16693899276,50553,functional
260,0.531880586042,0.048542240966,0.419577172992,51961,functional
261,0.486314506833,0.132866560698,0.380818932468,38481,functional
262,0.826795092026,0.0683719813609,0.104832926613,48371,functional
263,0.45446801238,0.175936716259,0.369595271361,56540,functional
264,0.582264332406,0.197468959724,0.22026670787,18142,functional
265,0.27267672893,0.0454846293026,0.681838641768,72934,non functional
266,0.245495882508,0.212123947292,0.5423801702,39300,non functional
267,0.120612293529,0.0241576363953,0.855230070076,40115,non functional
268,0.549214689227,0.0365346558722,0.414250654901,3793,functional
269,0.510048591759,0.07761640677,0.412335001471,59318,functional
270,0.679117641938,0.0317520071346,0.289130350927,68070,functional
271,0.183165768937,0.00533012902131,0.811504102041,67527,non functional
272,0.677862045898,0.0363089563429,0.285828997759,34898,functional
273,0.819591421246,0.0165241594834,0.16388441927,26592,functional
274,0.637580277332,0.0849240687234,0.277495653944,67682,functional
275,0.653939278857,0.0887212107999,0.257339510343,52394,functional
276,0.740404816803,0.0501818781236,0.209413305073,32218,functional
277,0.719465511489,0.0229528042907,0.257581684221,69045,functional
278,0.827629164543,0.0173273363891,0.155043499068,12808,functional
279,0.55751901955,0.139489058551,0.302991921899,49250,functional
280,0.646128628402,0.177670676304,0.176200695294,64126,functional
281,0.617446316318,0.187077564426,0.195476119255,64903,functional
282,0.660909609834,0.0860225313988,0.253067858767,35165,functional
283,0.426786954617,0.0799691403797,0.493243905003,9543,non functional
284,0.728303807526,0.0397237083436,0.231972484131,64635,functional
285,0.846054695519,0.0428116175792,0.111133686901,47929,functional
286,0.631341473459,0.0628492427679,0.305809283773,28329,functional
287,0.477603661572,0.23511071592,0.287285622508,67954,functional
288,0.3553758798,0.133159691309,0.511464428892,16575,non functional
289,0.703520880922,0.0232955910103,0.273183528068,16612,functional
290,0.754364181563,0.0431943160125,0.202441502425,27003,functional
291,0.337039499337,0.0535941958454,0.609366304818,73324,non functional
292,0.27934066202,0.0382729182788,0.682386419701,7043,non functional
293,0.609220632405,0.0406506648821,0.350128702713,22174,functional
294,0.526046701931,0.373940176516,0.100013121553,19450,functional
295,0.788091126268,0.0911564904308,0.120752383301,35825,functional
296,0.210455857465,0.0626538307922,0.726890311743,9854,non functional
297,0.226809427839,0.604143681078,0.169046891083,23254,functional needs repair
298,0.49746667158,0.0605526279045,0.441980700515,72170,functional
299,0.446659836328,0.120415494086,0.432924669586,61999,functional
300,0.107729482179,0.0158105074148,0.876460010406,70354,non functional
301,0.0883754243947,0.00435480908544,0.90726976652,6877,non functional
302,0.236278364973,0.0686523592163,0.695069275811,47323,non functional
303,0.192286719882,0.0266623148008,0.781050965317,48624,non functional
304,0.497259915523,0.163286852744,0.339453231733,6148,functional
305,0.310830879171,0.0259258892063,0.663243231623,59698,non functional
306,0.784152696065,0.0829973893925,0.132849914542,67268,functional
307,0.0985288981143,0.0328467258404,0.868624376045,59174,non functional
308,0.433975285745,0.022529891591,0.543494822664,68916,non functional
309,0.783984719512,0.062590065997,0.153425214491,28358,functional
310,0.816064409103,0.0545236759027,0.129411914994,57453,functional
311,0.0720503199415,0.0218267639224,0.906122916136,71952,non functional
312,0.54873721036,0.139415429196,0.311847360444,1761,functional
313,0.598632715331,0.269341361464,0.132025923205,15234,functional
314,0.749531402103,0.0495440827404,0.200924515156,60021,functional
315,0.505663752673,0.0245746066197,0.469761640707,22567,functional
316,0.58582563109,0.0352160295157,0.378958339394,17695,functional
317,0.667529670764,0.183602396451,0.148867932785,19872,functional
318,0.678740945616,0.0247303737598,0.296528680624,22828,functional
319,0.558161057753,0.0378622259148,0.403976716332,34896,functional
320,0.702581926605,0.0503198209255,0.24709825247,35570,functional
321,0.295944868822,0.0112428750988,0.692812256079,41325,non functional
322,0.498765983672,0.0566162810444,0.444617735283,8831,functional
323,0.819497684024,0.0334554733193,0.147046842657,5345,functional
324,0.381267806065,0.0414953713985,0.577236822536,19379,non functional
325,0.852212187494,0.0453410760808,0.102446736425,5514,functional
326,0.461365510063,0.0353146238265,0.50331986611,61654,non functional
327,0.265985564625,0.0711911842973,0.662823251078,40482,non functional
328,0.70926069201,0.0294778262501,0.26126148174,43123,functional
329,0.468327857935,0.0394381935402,0.492233948525,40492,non functional
330,0.575037576765,0.0491770959175,0.375785327318,68733,functional
331,0.533572450266,0.108233364142,0.358194185593,3952,functional
332,0.237855951717,0.0289533712933,0.73319067699,70288,non functional
333,0.432282970009,0.087830698214,0.479886331777,30085,non functional
334,0.137214148107,0.106280015117,0.756505836776,65837,non functional
335,0.527450125892,0.0110642857143,0.461485588394,34752,functional
336,0.580063539719,0.0646220877935,0.355314372488,2465,functional
337,0.10764326621,0.0264165031391,0.865940230651,11466,non functional
338,0.709950280043,0.0470160769485,0.243033643008,22313,functional
339,0.299863582977,0.0313940143963,0.668742402627,30179,non functional
340,0.566568585005,0.136177182783,0.297254232212,23505,functional
341,0.618915786372,0.0167980838391,0.364286129789,48424,functional
342,0.808179887422,0.0281273939567,0.163692718621,11150,functional
343,0.683404865224,0.0277390553461,0.28885607943,70368,functional
344,0.262968501409,0.0926010344963,0.644430464095,26935,non functional
345,0.548591505682,0.263807486691,0.187601007627,5919,functional
346,0.700441137182,0.1165104481,0.183048414717,2134,functional
347,0.958422661661,0.0254965706722,0.0160807676671,16652,functional
348,0.78354449403,0.0442326188002,0.17222288717,59302,functional
349,0.176034216864,0.218070517997,0.605895265139,24210,non functional
350,0.534996452945,0.0872799240835,0.377723622971,6211,functional
351,0.875443973295,0.029788770904,0.0947672558006,19743,functional
352,0.653776280346,0.017216295176,0.329007424478,10760,functional
353,0.639254752404,0.0564935557047,0.304251691891,48104,functional
354,0.14710010929,0.031435948563,0.821463942147,50171,non functional
355,0.739407318031,0.0356904291787,0.22490225279,63137,functional
356,0.602451359283,0.246219646844,0.151328993873,38301,functional
357,0.742740960342,0.0437111909676,0.213547848691,10948,functional
358,0.683823080749,0.0434142676725,0.272762651578,33232,functional
359,0.486579114576,0.1993619521,0.314058933324,61415,functional
360,0.593030358451,0.0229476177331,0.384022023816,69131,functional
361,0.923323910094,0.0205479719885,0.0561281179175,73555,functional
362,0.525672532272,0.1077261643,0.366601303428,46610,functional
363,0.359719858697,0.0821565619563,0.558123579347,20922,non functional
364,0.706136888413,0.19328768083,0.100575430758,55743,functional
365,0.540270829047,0.0363816575839,0.423347513369,19341,functional
366,0.54902931549,0.134187832429,0.316782852081,9588,functional
367,0.737629191278,0.0361451071289,0.226225701593,3293,functional
368,0.493638708952,0.0591979208237,0.447163370224,55490,functional
369,0.576806626733,0.0258919324484,0.397301440819,67678,functional
370,0.151706313609,0.0156273688558,0.832666317535,36119,non functional
371,0.233177584578,0.101879162501,0.664943252922,62775,non functional
372,0.354389880795,0.128861928396,0.516748190808,68162,non functional
373,0.16307854544,0.0272848574198,0.80963659714,66128,non functional
374,0.798042684766,0.0206446834555,0.181312631778,12036,functional
375,0.261819344744,0.0380428413777,0.700137813879,15739,non functional
376,0.58869528204,0.0522908140416,0.359013903918,57048,functional
377,0.176560330382,0.0531103170308,0.770329352588,15825,non functional
378,0.627547924823,0.212200348634,0.160251726543,45590,functional
379,0.52321529182,0.0345237487487,0.442260959431,18055,functional
380,0.505705688321,0.116961092202,0.377333219478,34073,functional
381,0.572341989839,0.0204092120126,0.407248798148,14860,functional
382,0.703756975424,0.0970198796828,0.199223144894,53713,functional
383,0.019299208159,0.00864718442033,0.972053607421,69327,non functional
384,0.80186075567,0.0565654309485,0.141573813381,60169,functional
385,0.612324653338,0.192270368864,0.195404977798,26798,functional
386,0.565446526689,0.0549883596805,0.37956511363,37122,functional
387,0.818775766327,0.0663097614307,0.114914472243,45156,functional
388,0.365746210034,0.0307629205762,0.60349086939,22874,non functional
389,0.552989474684,0.0460710082762,0.40093951704,58774,functional
390,0.188948788386,0.000877192982456,0.810174018632,40092,non functional
391,0.907414479919,0.0211909387597,0.0713945813217,17487,functional
392,0.461419346914,0.0239597632673,0.514620889818,35886,non functional
393,0.570872044024,0.0824064598243,0.346721496152,49892,functional
394,0.583716066312,0.0825621044934,0.333721829194,66338,functional
395,0.337897550497,0.0305922110741,0.631510238429,35481,non functional
396,0.519702797358,0.0748119968611,0.405485205781,4135,functional
397,0.581099707263,0.0456263111759,0.373273981561,54191,functional
398,0.697834537438,0.0365783345739,0.265587127988,31349,functional
399,0.557194804733,0.0284195489689,0.414385646298,72271,functional
400,0.782027125932,0.0330976343339,0.184875239734,48863,functional
401,0.178410778291,0.0359836180503,0.785605603659,13758,non functional
402,0.43887177565,0.0378546626318,0.523273561718,33443,non functional
403,0.522162408919,0.0283259835967,0.449511607484,12003,functional
404,0.444574943143,0.0150284622584,0.540396594599,10845,non functional
405,0.386284491665,0.0830498766198,0.530665631715,47,non functional
406,0.88744864044,0.0353729333442,0.0771784262163,70492,functional
407,0.480095995684,0.0337480490012,0.486155955314,11346,non functional
408,0.575681587729,0.141773370489,0.282545041782,20126,functional
409,0.431204930433,0.16610940299,0.402685666577,51000,functional
410,0.49773171689,0.0337536913894,0.46851459172,64505,functional
411,0.760755234286,0.0409221725729,0.198322593141,58329,functional
412,0.397714577816,0.0179232987567,0.584362123427,6311,non functional
413,0.621170097421,0.0666528389907,0.312177063588,22286,functional
414,0.709011831032,0.194985705943,0.0960024630251,35013,functional
415,0.613261214071,0.0436927715336,0.343046014395,6274,functional
416,0.213970658179,0.038238816445,0.747790525376,30904,non functional
417,0.506763337987,0.0366211590611,0.456615502952,46606,functional
418,0.621281735293,0.262218183192,0.116500081515,18461,functional
419,0.263618032209,0.044164490738,0.692217477053,15256,non functional
420,0.604828217497,0.123742657294,0.271429125209,625,functional
421,0.616531354572,0.0132765708148,0.370192074614,42122,functional
422,0.458275800562,0.250270395889,0.291453803549,18277,functional
423,0.683162021544,0.074604373181,0.242233605275,68501,functional
424,0.3828364794,0.466093165794,0.151070354806,8816,functional needs repair
425,0.742535137809,0.0416356557873,0.215829206403,62879,functional
426,0.821331950345,0.0762529820432,0.102415067612,18554,functional
427,0.691877334677,0.168747994093,0.13937467123,27712,functional
428,0.306495683726,0.0448857873551,0.648618528919,46935,non functional
429,0.411715571271,0.0498267255448,0.538457703184,57804,non functional
430,0.68134943467,0.105974234022,0.212676331308,57711,functional
431,0.0263360953116,0.00130392156863,0.97235998312,5516,non functional
432,0.890844499446,0.028379193433,0.0807763071208,8305,functional
433,0.480869796818,0.0466242841408,0.472505919041,57410,functional
434,0.129222038703,0.0253445165945,0.845433444703,51412,non functional
435,0.748289993653,0.0944786436612,0.157231362686,25863,functional
436,0.684118878908,0.0813888633211,0.234492257771,35994,functional
437,0.30709469863,0.211636571859,0.481268729511,55279,non functional
438,0.431634457139,0.0251933967563,0.543172146105,74102,non functional
439,0.699664811882,0.0535396357255,0.246795552392,38277,functional
440,0.515823098814,0.242969194333,0.241207706853,1998,functional
441,0.0500179082871,0.0195703474802,0.930411744233,52056,non functional
442,0.892201935474,0.00958539238539,0.0982126721404,63679,functional
443,0.237782571138,0.0175168303489,0.744700598513,71762,non functional
444,0.608544898488,0.0430378805921,0.34841722092,71432,functional
445,0.812735909315,0.0065724400986,0.180691650586,45592,functional
446,0.067309689631,0.0258434424271,0.906846867942,13663,non functional
447,0.131925635805,0.0925682805667,0.775506083629,62227,non functional
448,0.580047914593,0.0358724023475,0.384079683059,3730,functional
449,0.793250838218,0.0479608179798,0.158788343802,2451,functional
450,0.18908879198,0.0262737390834,0.784637468937,46418,non functional
451,0.0442888115463,0.0117765970528,0.943934591401,45996,non functional
452,0.0639014179491,0.0159613089697,0.920137273081,60911,non functional
453,0.911041606837,0.0033987394958,0.0855596536676,46089,functional
454,0.472428405392,0.0708178042718,0.456753790336,65579,functional
455,0.0839665541888,0.00876848772143,0.90726495809,40407,non functional
456,0.604500682453,0.02632960885,0.369169708697,66663,functional
457,0.262526836826,0.0233955968009,0.714077566373,26597,non functional
458,0.76121552397,0.0571618207442,0.181622655286,50540,functional
459,0.404182978157,0.0713919464549,0.524425075389,58133,non functional
460,0.569391444022,0.0201059381993,0.410502617778,1493,functional
461,0.345155563434,0.0221504903164,0.63269394625,31503,non functional
